 0.0005482311882135312 81.61291645928415 -0.00043467346258247027 21.364283601920718 9.521504241660529E-35 2.939881823218882E-33 -3327.183571241787
 0.00274019415727332 81.61301651604487 -0.002172302635820837 1.5018865924378164 4.749937572802699E-34 1.5297624172343525E-32 -3333.6000525527656
 0.007120274647511144 81.61441606641641 -0.005642008005989029 1.5019029949544893 1.2289088141236523E-33 4.3778833698488487E-32 -3327.433195233039
 0.013680788509385776 81.6195030791956 -0.010829955648781166 1.5019338639049375 2.3442178541838386E-33 9.711944227101428E-32 -3334.341033639672
 0.022410226372305896 81.63182609160648 -0.0177069965766124 1.5019835442398435 3.803711640164791E-33 1.9266177864984477E-31 -3329.14914826299
 0.03329327383597702 81.65603570422789 -0.026219862412229854 1.502056844123032 5.582187573184879E-33 3.6475974034050203E-31 -3337.6999026019885
 0.04631083833706351 81.69777877536829 -0.03627600878281154 1.5021580095055258 7.640525201248737E-33 6.832067329586421E-31 -3334.9900295438306
 0.0614400826440323 81.76352267640354 -0.047731016835248025 1.5022903414723112 9.94562260343721E-33 1.2942021399427663E-30 -3347.0112367062443
 0.0786544649214172 81.86029266823166 -0.06037193698376807 1.5024558222300048 1.2437294468988197E-32 2.514014305799606E-30 -3348.875561447044
 0.0979237852932173 81.995306598189 -0.07391154367321848 1.502654542230219 1.5085448142520646E-32 5.0492273120308875E-30 -3366.642062862223
 0.11921423882374141 82.17551677871678 -0.087986608609274 1.5028844448532512 1.7781750064662776E-32 1.0529122015408541E-29 -3375.4265313607843
 0.14248847482295224 82.4070785261898 -0.10217384086131215 1.503141064603523 2.044495006588575E-32 2.2827179971116578E-29 -3401.2159488396983
 0.1677056623722686 82.69481065229215 -0.11601763486726381 1.503417839566754 2.306301108403715E-32 5.142702763505573E-29 -3418.969979744863
 0.1948215619558712 83.04170866139866 -0.12906849148131253 1.503706427092646 2.572320181972202E-32 1.2021105961305788E-28 -3454.438949128353
 0.22378860307184567 83.44860938454153 -0.1409322553077025 1.5039977744849706 2.572320181972202E-32 2.909612733423418E-28 -3482.2775070356392
 0.254555967687008 83.9140485534938 -0.15130411333843222 1.504282797202386 4.631861516251302E-32 7.276856675582263E-28 -3527.889568738368
 0.2870696793890023 84.43436553338668 -0.16001109065553157 1.5045537914408693 -7.396172839554607E-32 1.8764315733811367E-27 -3565.572059317031
 0.32127269807926995 85.00400758754786 -0.16700835326644597 1.5048047579174917 6.112059049134417E-31 4.9800500198082386E-27 -3620.3969393004613
 0.3571050200407644 85.61601154979398 -0.17239985886244222 1.5050325843755037 -2.722819570063912E-30 1.35738590029114E-26 -3666.3816328852
 0.39450378320486024 86.26254627938147 -0.17638875804068951 1.5052364653631587 1.1873069217655651E-29 3.79598383729132E-26 -3728.39521629194
 0.43340337743278257 86.9354751253497 -0.17929166285201123 1.5054187825359198 -4.6204142701443506E-29 1.086317295136639E-25 -3780.3342299543588
 0.47373555961808467 87.62682977453767 -0.18145717342724235 1.505583583174623 1.6741418079190692E-28 3.1817110527265876E-25 -3847.03102941823
 0.5154295734082459 88.32919773055164 -0.18330269188329845 1.5057376115068248 -5.651911172367179E-28 9.504938499865823E-25 -3902.4149214585664
 0.5584122733353573 89.03596245242316 -0.18521242043783817 1.505888015810735 1.802205448272567E-27 2.8993896416959583E-24 -3971.408954765706
 0.602608253138127 89.74144656943226 -0.18761946337259916 1.5060441399798687 -5.447104170962395E-27 8.994448115443817E-24 -4028.0689706485828
 0.6479399780500863 90.44093184949371 -0.19087791902848988 1.506214423356023 1.57484006915148E-26 2.841831038928879E-23 -4097.4674460355
